Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,
3,20854,Tamil Nadu,"Sri RamakrishnaHosp,Coimbatore",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,1009,
3,20856,Uttar Pradesh,"Government Med Col, Azamgarh,UP",DGO(NBEMS),NBE Diploma,GEN,125000,"80,000",0,0,550,
3,20859,Odisha,"Kalinga IMS, Bhubaneswar",ORTHOPAEDICS,MNG,GEN,"23,00,000",70000,0,0,1750,
3,20861,Haryana,"MMIMS, Mullana, Ambala",GENERAL MEDICINE,MNG,GEN,"31,95,000",56100,1,1000000,940,
3,20863,Tamil Nadu,"Apollo Spec Hospital, Madurai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"48,000",0,0,300,
3,20865,Gujarat,"GMERS MedColl Hosp,Patan",DGO(NBEMS),NBE Diploma,OBC,125000,"75,600",0,0,650,
3,20867,Tamil Nadu,"Ganga Med Centre, Coimbatore",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,50000,0,0,500,
3,20868,Tamil Nadu,Thanjavur Med Coll,OPHTHALMOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",1466,
3,20872,Gujarat,"BJMC, Ahmedabad",PATHOLOGY,AIQ,GEN,"30,000",100800,1,"40,00,000",1557,
3,20874,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",ANAESTHESIOLOGY,AIQ,GEN,"48,600",60823,0,0,1450,
3,20877,Tripura,"Agartala Med Coll, Agartala",GENERAL SURGERY,AIQ,EWS,"1,50,000","55,200",1,"50,00,000",580,
3,20878,Uttar Pradesh,"Regency Hospital, Kanpur",DTBCD(NBEMS),NBE Diploma,GEN,125000,70000,0,0,207,
3,20882,Uttar Pradesh,"Govt IMS, Kasna",ANAESTHESIOLOGY,AIQ,EWS,40000,"1,00,980",2,"40,00,000",500,
3,20884,Andhra Pradesh,"GovtDistHosp,Rajamahendravaram",DGO(NBEMS),NBE Diploma,GEN,125000,60823,0,0,350,
3,20887,Tamil Nadu,"Ganga Med Centre, Coimbatore",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,50000,0,0,500,
3,20888,Tamil Nadu,"SRMC & RI, Chennai",ORTHOPAEDICS,MNG,GEN,"32,00,000",48000,0,0,1800,
3,20891,West Bengal,"Medical College, Kolkata",DGO,AIQ,EWS,"12,000",49884,2,"20,00,000",2668,
3,20900,Delhi,"VMMC, Delhi",ANAESTHESIOLOGY,IP,EWS,"41,000","1,20,965",0,0,1550,
3,20903,Tamil Nadu,"Kilpauk Med Coll, Chennai",ORTHOPAEDICS,AIQ,EWS,"50,000","52,451",2,"40,00,000",1700,
3,20906,Tamil Nadu,"Meenakshi Mission Hosp,Madurai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,800,
3,20907,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",ANAESTHESIOLOGY,AIQ,GEN,"48,600",60823,0,0,715,
3,20912,Andhra Pradesh,"Kurnool Med Coll, Kurnool",PAEDIATRICS,AIQ,SC,"48,600",60823,0,0,1150,
3,20915,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",ANAESTHESIOLOGY,AIQ,OBC,"48,600",60823,0,0,1450,
3,20917,Andhra Pradesh,"Govt Siddhartha, Vijaywada",ANAESTHESIOLOGY,AIQ,OBC,"48,600",60823,0,0,707,
3,20919,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",OPHTHALMOLOGY,AIQ,OBC,"1,01,500",75444,1,1000000,300,
3,20922,Telangana,"Kakatiya Med Coll, Warangal",PAEDIATRICS,AIQ,SC,"25,000",58289,1,2000000,1150,
3,20925,Kerala,"Aster Medcity, Kochi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,57876,0,0,500,
3,20926,Tamil Nadu,"Ganga Med Centre, Coimbatore",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,50000,0,0,500,
3,20928,Uttar Pradesh,"MLN Med Coll, Allahabad",ANAESTHESIOLOGY,AIQ,EWS,40000,"1,00,980",2,"40,00,000",Info Not Available,
3,20932,Odisha,"IMS & SUM, Bhubaneswar",PAEDIATRICS,MNG,GEN,"28,00,000","60,000",0,0,1410,
3,20933,Karnataka,"Shimoga IMS, Shimoga",ANAESTHESIOLOGY,AIQ,GEN,"1,24,150",56250,3,"50,00,000",950,
3,20935,Tamil Nadu,"AakashHosp,Thiruvotiyur,Chennai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"70,000",0,0,150,
3,20939,Telangana,"Kakatiya Med Coll, Warangal",OPHTHALMOLOGY,AIQ,OBC,"25,000",58289,1,2000000,1150,
3,20940,Tamil Nadu,"KMC SpecHosp,Cantonment,Trichy",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,52451,0,0,175,
3,20941,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,AIQ,OBC,"35,750",59500,0,0,2150,
3,20944,Gujarat,"MP Shah, Jamnagar",DGO,AIQ,OBC,"20,000","75,600",1,"40,00,000",1250,
3,20945,Uttar Pradesh,"Fortis Hospital, Noida",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,58000,0,0,278,
3,20946,Kerala,"Govt Med Coll, Kottayam",ORTHOPAEDICS,AIQ,SC,"69,470",57876,1,"50,00,000",Info Not Available,
3,20953,Rajasthan,"Jhalawar Med Coll, Jhalawar",ANAESTHESIOLOGY,AIQ,GEN,"88,265","82,800",2,"25,00,000",Info Not Available,
3,20954,Gujarat,"Govt Med Coll, Bhavnagar",PSYCHIATRY,AIQ,OBC,"30,000",100800,1,"40,00,000",720,
3,20955,Tamil Nadu,"MIOT Hospital, Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,65000,0,0,920,
3,20957,Karnataka,"Kasturba Med Coll, Mangalore",OBG,MNG,GEN,"25,51,000","45,000",0,0,1290,
3,20961,Delhi,"ABVIMS (Dr RML Hosp), Delhi",ANAESTHESIOLOGY,IP,GEN,"41,000","1,20,965",0,0,1626,
3,20963,Tamil Nadu,"Ganga Med Centre, Coimbatore",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,50000,0,0,500,
3,20964,Maharashtra,"MGM Med Coll, Aurangabad",GENERAL MEDICINE,MNG,GEN,"40,00,000",88000,1,2500000,700,
3,20970,Rajasthan,"SNMC, Jodhpur",ANAESTHESIOLOGY,AIQ,OBC,"12,812","82,800",2,"25,00,000",3101,
3,20971,Maharashtra,"Suraj Eye Institute, Nagpur",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"51,000",0,0,30,
3,20975,Maharashtra,"Jaslok Hospital, Mumbai",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"76,000",0,0,361,
3,20976,Haryana,"Kalpana Chawla GMC Hosp,Karnal",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,100980,0,0,345,
3,20978,Goa,"Goa Med Coll, Panaji",PSYCHIATRY,AIQ,OBC,"1,22,522",60000,1,"50,00,000",1160,
3,20979,Delhi,"Indraprastha Apollo Hosp,Delhi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,64500,0,0,718,
3,20980,Tamil Nadu,"SRM Med Coll, Kancheepuram",GENERAL MEDICINE,MNG,GEN,"35,00,000",50923,0,0,1590,
3,20981,Delhi,"Sir Ganga Ram Hospital, Delhi",DNBPATHOLOGY,DNB Post MBBS,GEN,125000,92000,0,0,675,
3,20982,Karnataka,"District Hospital, Haveri",DCH(NBEMS),NBE Diploma,GEN,125000,"45,000",1,2000000,Info Not Available,
3,20983,Karnataka,"Kidwai Memorial, Bangalore",ANAESTHESIOLOGY,AIQ,OBC,"1,24,150",56250,3,"50,00,000",680,
3,20984,Bihar,"AN Magadh, Gaya",OPHTHALMOLOGY,AIQ,OBC,"9,000",82000,3,"25,00,000",425,
3,20988,Pondicherry,"RG Govt Wom&Child,Pondicherry",DGO(NBEMS),NBE Diploma,GEN,125000,43000,0,0,700,
3,20993,Tamil Nadu,"Saveetha, Kanchipuram",RADIO DIAGNOSIS,MNG,GEN,"40,00,000","35,000",0,0,1250,
3,20997,Odisha,"Kalinga IMS, Bhubaneswar",GENERAL SURGERY,MNG,GEN,"21,00,000",70000,0,0,1750,
3,20998,Karnataka,"District Hospital, Dharwad",DGO(NBEMS),NBE Diploma,EWS,125000,"45,000",1,2000000,250,
3,21001,Andhra Pradesh,"Govt Siddhartha, Vijaywada",ENT,AIQ,OBC,"48,600",60823,0,0,707,
3,21002,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,"56,250",0,0,600,
3,21005,Telangana,"Kakatiya Med Coll, Warangal",ENT,AIQ,OBC,"25,000",58289,1,2000000,1150,
3,21007,Uttar Pradesh,"Apollomedics SS Hosp, Lucknow",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,125000,80000,0,0,300,
3,21009,Andhra Pradesh,"Andhra Hospital, Vijayawada",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,60823,0,0,155,
3,21010,Kerala,"KIMS, Trivandrum",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,57876,0,0,2000,
3,21011,Tamil Nadu,"Rajan Eye Care, Chennai",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"35,000",0,0,30,
3,21012,Kerala,"Medical Trust Hospital, Kochi",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,125000,57876,0,0,500,
3,21013,Tamil Nadu,"Lotus Eye Hospital, Coimbatore",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,43,
3,21022,Maharashtra,"BVDU, Sangli",OBG,MNG,GEN,"26,74,110","76,000",1,"12,00,000",853,
3,21029,Madhya Pradesh,"Govt Med Coll, Ratlam",ANAESTHESIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,300,
3,21030,Karnataka,"ESIC Med Coll,Gulbarga",OPHTHALMOLOGY,AIQ,OBC,"2,50,000","1,11,780",2,"10,00,000",480,
3,21031,Tamil Nadu,"Govt HQ Hosp, Cuddalore",DGO(NBEMS),NBE Diploma,OBC,125000,52451,2,"20,00,000",750,
3,21032,Punjab,"Guru Govind Singh, Faridkot",OPHTHALMOLOGY,AIQ,SC,"1,25,000","67,968",1,"10,00,000",1000,
3,21034,Tamil Nadu,"KAPV Med Coll, Trichy",OPHTHALMOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",2500,
3,21036,Karnataka,"HealthCare Global, Bangalore",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,125000,"45,000",0,0,180,
3,21037,West Bengal,"RG Kar Med Coll, Kolkata",TBRD,AIQ,SC,"12,000",49884,3,"30,00,000",1663,
3,21038,Karnataka,"Hassan IMS, Hassan",ENT,AIQ,OBC,"1,24,150",56250,3,"50,00,000",Info Not Available,
3,21043,Maharashtra,"RajmataJijauHosp,Airoli,NaviMum",DGO(NBEMS),NBE Diploma,GEN,125000,"75,144",0,0,-,
3,21044,Odisha,"AMRI, Bhubaneswar",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,71000,0,0,400,
3,21045,Gujarat,"PDU Med Coll, Rajkot",ANAESTHESIOLOGY,AIQ,OBC,"30,000",100800,1,"40,00,000",750,
3,21046,Delhi,"MaxSmart SS(SaketCityH),Delhi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,57000,0,0,250,
3,21051,Gujarat,"Apollo Hospital, Ahmedabad",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,"84,000",0,0,300,
3,21052,Kerala,"Lakeshore Hospital, Kochi",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,125000,57876,0,0,470,
3,21053,Kerala,"Valluvanad Hosp, Ottapalam",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,57876,0,0,205,
3,21054,Punjab,"NSNIS, Patiala",DSM,AIQ,GEN,"45,450","67,968",0,0,Info Not Available,
3,21057,Kerala,"Govt Med Coll, Kozhikode",MICROBIOLOGY,AIQ,GEN,"69,470",57876,1,"50,00,000",3025,
3,21059,Tamil Nadu,"Meenakshi Mission Hosp,Madurai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,800,
3,21060,Maharashtra,"New Thergaon Hosp, Thergaon",DGO(NBEMS),NBE Diploma,OBC,125000,"75,144",0,0,200,
3,21063,Bihar,"Ruban Memorial Hosp, Patna",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,82000,0,0,Info Not Available,
3,21071,Haryana,"Pt BD Sharma, Rohtak",RADIATION ONCOLOGY,AIQ,OBC,"1,25,000","1,00,980",0,0,2080,
3,21072,Telangana,"Medicover Hospitals, Hyderabad",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"50,686",0,0,285,
3,21074,Maharashtra,"Rural Med Coll, LONI",OBG,MNG,GEN,"30,00,000","64,559",1,"5,00,000",1275,
3,21077,Karnataka,"Shri BM Patil, Vijayapura",GENERAL MEDICINE,MNG,GEN,"34,00,000","45,000",0,0,1130,
3,21080,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,AIQ,SC,"48,600",60823,0,0,1030,
3,21088,Telangana,"Citizen Spec Hosp, Hyderabad",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,"50,686",0,0,300,
3,21094,Haryana,"Virk Hospital, Karnal, Haryana",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,60000,0,0,100,
3,21097,Maharashtra,"District Hosp (Women), Akola",DGO(NBEMS),NBE Diploma,GEN,125000,"75,144",1,5000000,Info Not Available,
3,21098,Tamil Nadu,"GKNM Hospital, Coimbatore",DTBCD(NBEMS),NBE Diploma,GEN,125000,52451,0,0,600,
3,21101,Uttar Pradesh,"Fortis Hospital, Noida",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,58000,0,0,278,
3,21102,West Bengal,"M R Bangur Hospital, Kolkata",DNBGENERAL SURGERY,DNB Post MBBS,EWS,125000,49884,0,0,1125,
3,21103,Haryana,"Medanta The Medicity, Gurgaon",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,65000,0,0,1200,
3,21105,Tamil Nadu,"MGM Health Care, Chennai",DCH(NBEMS),NBE Diploma,GEN,125000,"52,451",0,0,Info Not Available,
3,21111,Gujarat,"MP Shah, Jamnagar",PSYCHIATRY,AIQ,OBC,"30,000",100800,1,"40,00,000",1250,
3,21113,Tamil Nadu,"Arasan Eye Hospital, Erode",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,30,
3,21115,Assam,"Gauhati Med Coll, Guwahati",ANAESTHESIOLOGY,AIQ,OBC,"17,900","55,200",2,"20,00,000",2185,
3,21117,Punjab,"Fortis Hospital, Mohali",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,"68,000",0,0,360,
3,21120,Andhra Pradesh,"ACSR Medical College, Nellore",OPHTHALMOLOGY,AIQ,GEN,"48,600",60823,0,0,355,
3,21122,Telangana,"Krishna IMS, Secunderabad",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"50,686",0,0,675,
3,21125,Maharashtra,"Ashoka Medicover Hosp, Nashik",DCH(NBEMS),NBE Diploma,GEN,125000,70000,0,0,225,
3,21130,Karnataka,"Kasturba Med Coll, Manipal",ORTHOPAEDICS,MNG,GEN,"28,70,000","45,000",0,0,2032,
3,21131,Madhya Pradesh,"Cancer Hosp & Res Inst,Gwalior",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,125000,"50,000",0,0,306,
3,21135,Kerala,"Govt Med Coll, Kozhikode",ANAESTHESIOLOGY,AIQ,EWS,"69,470",57876,1,"50,00,000",3025,
3,21137,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",PSYCHIATRY,AIQ,GEN,"48,600",60823,0,0,715,
3,21140,Uttar Pradesh,"MLB Med Coll, Jhansi",PAEDIATRICS,AIQ,SC,40000,"1,00,980",2,"40,00,000",700,
3,21147,Karnataka,"Apollo BGS Hospital, Mysore",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"45,000",0,0,215,
3,21149,Karnataka,"Kasturba Med Coll, Manipal",GENERAL SURGERY,MNG,GEN,"25,51,000","45,000",0,0,2032,
3,21150,Gujarat,"Apollo Hospital, Ahmedabad",DNBENT,DNB Post MBBS,GEN,125000,"84,000",0,0,300,
3,21151,Delhi,"Lady Hardinge, Delhi",OBG,DU,ST,"57,600","1,26,927",0,0,877,
3,21153,Tamil Nadu,"SRMC & RI, Chennai",OBG,MNG,GEN,"32,00,000",48000,0,0,1800,
3,21155,Delhi,"VMMC, Delhi",PATHOLOGY,AIQ,SC,"41,000","1,20,965",0,0,1550,
3,21158,West Bengal,Bankura Sammilani Med Coll,RADIO DIAGNOSIS,AIQ,ST,"12,000",49884,3,"30,00,000",1441,
3,21159,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,AIQ,ST,"48,600",60823,0,0,1030,
3,21160,Maharashtra,"BJMC, Pune",OBG,AIQ,SC,"1,43,300",92522,1,5000000,1296,
3,21161,Tamil Nadu,"MIOT Hospital, Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,65000,0,0,920,
3,21162,Punjab,"Max SS Hosp, Mohali",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"45,000",0,0,200,
3,21163,Tamil Nadu,Tirunelveli Med Coll,TBRD,AIQ,SC,"50,000","52,451",2,"40,00,000",1737,
3,21164,Maharashtra,"Jaslok Hospital, Mumbai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,"76,000",0,0,361,
3,21166,West Bengal,"IPGMER, Kolkata",PAEDIATRICS,AIQ,SC,"12,000",49884,3,"30,00,000",2300,
3,21167,Jharkhand,"Rajendra IMS, Ranchi",ANAESTHESIOLOGY,AIQ,OBC,1500,"1,00,770",3,"30,00,000",1754,
3,21168,Jharkhand,"Rajendra IMS, Ranchi",GENERAL MEDICINE,AIQ,SC,1500,"1,00,770",3,"30,00,000",1754,
3,21173,Telangana,"Apollo Hosp,Jubilee Hills,Hyd",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,125000,"50,686",0,0,550,
3,21174,Tamil Nadu,"Saveetha, Kanchipuram",RADIO DIAGNOSIS,MNG,GEN,"40,00,000","35,000",0,0,1250,
3,21176,Jammu and Kashmir,"Govt Med Coll Hosp, Anantnag",DNBGENERAL SURGERY,DNB Post MBBS,OBC,125000,"59,500",0,0,363,
3,21180,Maharashtra,"Lilavati Hospital, Mumbai",DNBPAEDIATRIC SURGERY 6 YRS,DNB Post MBBS,GEN,125000,86630,0,0,330,
3,21183,Tamil Nadu,"Hindu Mission Hosp, Tambaram",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,#N/A,0,0,250,
3,21184,Jammu and Kashmir,"Assoc Hosp Govt MC, Baramulla",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,48000,0,0,363,
3,21187,Maharashtra,"New Thergaon Hosp, Thergaon",DCH(NBEMS),NBE Diploma,OBC,125000,"75,144",0,0,200,
3,21188,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBENT,DNB Post MBBS,GEN,125000,"56,250",0,0,600,
3,21192,Karnataka,"Sparsh SS Hosp, Yeshwanthpur",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"56,250",0,0,250,
3,21196,Haryana,"Medanta The Medicity, Gurgaon",DNBENT,DNB Post MBBS,GEN,125000,65000,0,0,1200,
3,21198,Karnataka,"Kasturba Med Coll, Manipal",EMERGENCY MEDICINE,MNG,GEN,"26,50,000","45,000",0,0,2032,
3,21200,Tamil Nadu,Govt Thiruvarur Med Coll,GENERAL SURGERY,AIQ,EWS,"50,000","52,451",2,"40,00,000",555,
3,21202,Tamil Nadu,"KMC SpecHosp,Cantonment,Trichy",DGO(NBEMS),NBE Diploma,GEN,125000,52451,0,0,175,
3,21203,Tamil Nadu,"Kovai MedicalCentre,Coimbatore",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,52451,0,0,950,
3,21212,Tamil Nadu,"Rajah Muthiah, Annamalainagar",OPHTHALMOLOGY,AIQ,GEN,"50,000","52,451",2,"40,00,000",1400,
3,21217,Tamil Nadu,"Apollo Spec Hospital, Madurai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"48,000",0,0,300,
3,21223,Jharkhand,"MGM Med Coll, Jamshedpur",ENT,AIQ,EWS,1500,54500,3,"30,00,000",540,
3,21225,Karnataka,"SDS TB Research, Bangalore",TBRD,AIQ,SC,"1,24,150",56250,3,"50,00,000",470,
3,21227,Tamil Nadu,"Sri Chandra Sekara Hosp, Hosur",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,45000,0,0,100,
3,21228,Rajasthan,"Govt General Hosp, Madhopur",DGO(NBEMS),NBE Diploma,GEN,125000,"60,375",0,0,Info Not Available,
3,21231,Maharashtra,"MGIMS, Wardha",ANAESTHESIOLOGY,AIQ,OBC,"1,43,300",89698,1,5000000,1000,
3,21232,Maharashtra,"Aditya Birla Mem Hosp, Pune",DGO(NBEMS),NBE Diploma,GEN,125000,86629,0,0,500,
3,21234,Delhi,Human care Med Trust Dwarka,DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,57000,0,0,380,
3,21235,Jammu and Kashmir,"District Hospital, Pulwama, JK",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,48000,0,0,200,
3,21236,Andhra Pradesh,"KIMS Saveera Hosp, Anantapuram",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,60823,0,0,250,
3,21237,West Bengal,"Medical College, Kolkata",OPHTHALMOLOGY,AIQ,SC,"12,000",49884,3,"30,00,000",2668,
3,21238,Jammu and Kashmir,"Assoc Hosp Govt MC, Doda",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"59,500",0,0,300,
3,21240,West Bengal,"Healthworld Hospital, Durgapur",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,49884,0,0,269,
3,21244,Bihar,"Nalanda Med Coll, Patna",ANAESTHESIOLOGY,AIQ,OBC,"9,000",82000,3,"25,00,000",750,
3,21245,Punjab,"Dr Om Parkash Eye Inst,Amritsar",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"85,000",0,0,20,
3,21246,Rajasthan,"RNT, Udaipur",ANAESTHESIOLOGY,AIQ,OBC,"12,812","82,800",2,"25,00,000",2206,
3,21248,West Bengal,"Medical College, Kolkata",OPHTHALMOLOGY,AIQ,SC,"12,000",49884,3,"30,00,000",2668,
3,21249,Delhi,"ABVIMS (Dr RML Hosp), Delhi",ANAESTHESIOLOGY,IP,GEN,"41,000","1,20,965",0,0,1626,
3,21252,Kerala,"Lisie Medical Inst, Kochi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,57876,0,0,750,
3,21253,Tamil Nadu,"SalemPolyclinic, Salem",DGO(NBEMS),NBE Diploma,GEN,125000,44000,0,0,250,
3,21254,Tamil Nadu,"Hannah Joseph Hosp, Madurai",DNBNEUROSURGERY 6 YRS,DNB Post MBBS,GEN,125000,"50,000",0,0,150,
3,21255,Tamil Nadu,"Govt HQ Hosp, Perambalur",DGO(NBEMS),NBE Diploma,GEN,125000,52451,2,"20,00,000",Info Not Available,
3,21258,Tamil Nadu,"Dr Agarwal's Eye Hosp, Chennai",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,9,
3,21262,Andhra Pradesh,"SankarFoundation EyeHosp,Vizag",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,60000,0,0,200,
3,21264,Andhra Pradesh,"SV Med Coll, Tirupati",PAEDIATRICS,AIQ,SC,"48,600",60823,0,0,940,
3,21266,Maharashtra,"MGM Med Coll, Aurangabad",GENERAL MEDICINE,MNG,GEN,"40,00,000",88000,1,2500000,700,
3,21272,Tamil Nadu,"SRMC & RI, Chennai",GENERAL SURGERY,MNG,GEN,"32,00,000",48000,0,0,1800,
3,21275,Telangana,"Citizen Spec Hosp, Hyderabad",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"50,686",0,0,300,
3,21281,Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,89000,0,0,550,
3,21282,Tamil Nadu,"SRMC & RI, Chennai",NEUROSURGERY 6 YRS,MNG,GEN,"32,00,000","50,000",0,0,1800,
3,21283,Haryana,"BPS Med Coll, Sonepat",DCH(NBEMS),NBE Diploma,EWS,125000,100980,0,0,550,
3,21289,Rajasthan,"Alakh Nayan Ophthal, Udaipur",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,55200,0,0,100,
3,21291,Bihar,"Paras HMRI Hospital, Patna",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,82000,0,0,350,
3,21293,Uttar Pradesh,"MaharajaSuhelDevMed,Bahraich,UP",DGO(NBEMS),NBE Diploma,GEN,125000,"80,000",0,0,550,
3,21294,Odisha,"Kalinga IMS, Bhubaneswar",ORTHOPAEDICS,MNG,GEN,"23,00,000",70000,0,0,1750,
3,21296,Tamil Nadu,Govt Dharmapuri Med Coll,PAEDIATRICS,AIQ,SC,"50,000","52,451",2,"40,00,000",Info Not Available,
3,21297,Karnataka,"Gadag IMS, Gadag",OPHTHALMOLOGY,AIQ,GEN,"1,24,150",56250,3,"50,00,000",Info Not Available,
3,21300,Maharashtra,"DY Patil, Kolhapur",PAEDIATRICS,MNG,GEN,"23,30,000",76629,1,"20,00,000",800,
3,21303,Kerala,"Ernakulam Medical Centre,Kochi",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,57876,0,0,250,
3,21304,Uttar Pradesh,"Vivekananda Polyclinic,Lucknow",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,61100,0,0,350,
3,21306,Andhra Pradesh,"Guntur Med Coll, Guntur",RADIATION ONCOLOGY,AIQ,OBC,"48,600",60823,0,0,1170,
3,21309,Tamil Nadu,"Hindu Mission Hosp, Tambaram",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,#N/A,0,0,250,
3,21313,Chhattisgarh,"BaliramKashyap NDMC, Jagdalpur",OPHTHALMOLOGY,AIQ,GEN,"20,000",67500,2,"50,00,000",500,
3,21315,Tamil Nadu,"Madras Med Coll, Chennai",BIOCHEMISTRY,AIQ,GEN,"50,000","52,451",2,"40,00,000",7285,
3,21317,Karnataka,"JN Medical College, Belgaum",PAEDIATRICS,MNG,GEN,"30,30,000","45,000",1,"10,00,000",2400,
3,21319,Uttar Pradesh,"Govt Med Coll, Azamgarh",ANAESTHESIOLOGY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",550,
3,21322,Maharashtra,"DY Patil, Pimpri, Pune",GENERAL MEDICINE,MNG,GEN,"45,00,000","76,629",1,0,2011,
3,21332,Delhi,"BM Gupta Hospital, Delhi",DCH(NBEMS),NBE Diploma,GEN,125000,65000,0,0,100,
3,21333,Uttar Pradesh,"Vivekananda Polyclinic,Lucknow",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,61100,0,0,350,
3,21335,Rajasthan,"SMS, Jaipur",OBG,AIQ,SC,"11,647","82,800",2,"25,00,000",5702,
3,21337,Haryana,"General Hospital, Panchkula",DGO(NBEMS),NBE Diploma,OBC,125000,100980,0,0,300,
3,21347,Tamil Nadu,"Vadamalayan Hospital, Madurai",DCH(NBEMS),NBE Diploma,GEN,125000,52451,0,0,200,
3,21348,Kerala,"Aster Medcity, Kochi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,57876,0,0,500,
